製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,
計測時ID ,11,,,
計測開始時刻 ,00/00/00 00:08 ,,,
サンプリング周波数 ,1000,,,
シーケンス数 ,20000,,,
PGAゲイン ,x6 ,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,
コメント , ,,,
ファイル保存形式, 演算データ,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z 
2392,-0.5993,-1.0218,0.0964,-0.5848
2393,-0.5284,-1.0089,0.0707,-0.5848
2394,-0.1671,-0.9961,0.0578,-0.5976
2395,0.336,-0.9704,0.0578,-0.6234
2396,0.7809,-0.9575,0.0707,-0.6105
2397,0.8154,-0.9318,0.0578,-0.5976
2398,0.6722,-0.919,0.0707,-0.6362
2399,0.446,-0.8804,0.0578,-0.6105
2400,0.1419,-0.8547,0.0707,-0.6234
2401,-0.1072,-0.8418,0.0578,-0.6234
2402,-0.2142,-0.8161,0.0578,-0.6491
2403,-0.2667,-0.7904,0.045,-0.6362
2404,-0.3505,-0.7647,0.045,-0.6362
2405,-0.2913,-0.7519,0.0193,-0.6362
2406,-0.1972,-0.7262,0.0193,-0.6491
2407,-0.1482,-0.7133,0.0193,-0.6619
2408,0.0266,-0.6876,0.0064,-0.6362
2409,0.2664,-0.6748,0.0064,-0.6105
2410,0.2928,-0.6491,0.0064,-0.6491
2411,0.1923,-0.6362,-0.0064,-0.6362
2412,0.0402,-0.6105,-0.0064,-0.6491
2413,-0.0655,-0.6105,-0.0193,-0.6491
2414,-0.0023,-0.5848,0.0064,-0.6491
2415,0.0596,-0.5591,0.0064,-0.6619
2416,0.0664,-0.5719,-0.0064,-0.6619
2417,-0.0182,-0.5462,-0.0064,-0.6876
2418,-0.1566,-0.5334,-0.0064,-0.6876
2419,-0.1478,-0.5334,-0.0321,-0.7133
2420,-0.1042,-0.5077,-0.0193,-0.6876
2421,-0.0034,-0.5077,-0.0064,-0.7133
2422,0.0229,-0.5077,-0.0193,-0.6876
2423,0.0096,-0.4948,-0.0193,-0.7262
2424,-0.1394,-0.482,-0.0321,-0.7005
2425,-0.2585,-0.4948,-0.0193,-0.7133
2426,-0.2293,-0.482,-0.0064,-0.6876
2427,-0.0655,-0.482,-0.0064,-0.6876
2428,0.094,-0.4948,-0.0064,-0.7005
2429,0.3001,-0.4948,-0.0064,-0.7262
2430,0.2405,-0.5077,0.0064,-0.7262
2431,0.0808,-0.4948,0.0193,-0.7133
2432,-0.0621,-0.5077,0.0193,-0.7133
2433,-0.3293,-0.5077,0.0193,-0.7133
2434,-0.481,-0.5334,0.0321,-0.7519
2435,-0.5057,-0.5334,0.045,-0.7519
2436,-0.3445,-0.5334,0.0321,-0.7262
2437,-0.1812,-0.5334,0.045,-0.7133
2438,0.3216,-0.5334,0.0193,-0.739
2439,0.8003,-0.5462,0.0321,-0.739
2440,0.9813,-0.5591,0.045,-0.7262
2441,0.7152,-0.5719,0.045,-0.739
2442,0.4831,-0.5848,0.045,-0.7262
2443,0.1901,-0.5719,0.0578,-0.7133
2444,-0.195,-0.5848,0.0578,-0.7262
2445,-0.3239,-0.5848,0.0578,-0.7262
2446,-0.1793,-0.5976,0.0578,-0.6876
2447,-0.047,-0.5976,0.0578,-0.7133
2448,0.132,-0.5976,0.0707,-0.7133
2449,0.2985,-0.6105,0.0835,-0.7262
2450,0.3601,-0.6105,0.0707,-0.7262
2451,0.2222,-0.6105,0.0707,-0.739
2452,0.0211,-0.6362,0.0578,-0.7647
2453,-0.1812,-0.6105,0.0707,-0.7647
2454,-0.246,-0.6105,0.0578,-0.7776
2455,-0.2019,-0.6234,0.0835,-0.7904
2456,-0.2037,-0.6234,0.0835,-0.7904
2457,-0.1707,-0.6234,0.0835,-0.7776
2458,-0.2453,-0.6362,0.0707,-0.8033
2459,-0.414,-0.6362,0.0707,-0.8033
2460,-0.2996,-0.6362,0.0835,-0.7904
2461,-0.0357,-0.6234,0.0964,-0.7776
2462,0.1878,-0.6362,0.0835,-0.8033
2463,0.1903,-0.6362,0.0835,-0.8161
2464,-0.0045,-0.6362,0.0835,-0.829
2465,-0.296,-0.6234,0.0707,-0.8418
2466,-0.5728,-0.6362,0.0707,-0.8161
2467,-0.4275,-0.6362,0.0707,-0.7904
2468,-0.0214,-0.6105,0.0578,-0.8161
2469,0.4143,-0.6362,0.0707,-0.8418
2470,0.7236,-0.6234,0.0578,-0.7904
2471,0.8667,-0.6362,0.0578,-0.8161
2472,0.6993,-0.6234,0.0578,-0.7904
2473,0.3769,-0.6234,0.045,-0.829
2474,0.2016,-0.6105,0.0578,-0.8033
2475,0.0829,-0.6105,0.0578,-0.829
2476,-0.0499,-0.6105,0.045,-0.8033
2477,-0.1153,-0.6105,0.045,-0.8161
2478,-0.2041,-0.5976,0.045,-0.829
2479,-0.2617,-0.5719,0.045,-0.8418
2480,-0.249,-0.5719,0.045,-0.8547
2481,-0.2477,-0.5719,0.0321,-0.8418
2482,-0.2035,-0.5719,0.0193,-0.8676
2483,-0.2675,-0.5591,0.045,-0.8418
2484,-0.2985,-0.5719,0.0321,-0.8676
2485,-0.0904,-0.5591,0.0321,-0.8547
2486,0.1855,-0.5591,0.045,-0.8676
2487,0.3078,-0.5462,0.0321,-0.8676
2488,0.379,-0.5205,0.0064,-0.8547
2489,0.2719,-0.5334,0.0193,-0.8804
2490,-0.1037,-0.5077,0.0193,-0.8804
2491,-0.5573,-0.4948,0.0193,-0.8804
2492,-0.7719,-0.5077,0.0064,-0.8804
2493,-0.5136,-0.4948,0.0193,-0.8676
2494,-0.2155,-0.4691,0.0064,-0.8547
2495,0.0158,-0.4691,0.0064,-0.8547
2496,0.2405,-0.4691,-0.0064,-0.8804
2497,0.0926,-0.4691,-0.0064,-0.8418
2498,-0.2312,-0.4563,-0.0064,-0.8418
2499,-0.1844,-0.4563,-0.0064,-0.8547
2500,0.042,-0.4434,-0.0064,-0.8418
2501,0.3487,-0.4434,-0.0193,-0.829
2502,0.6858,-0.4434,-0.0193,-0.8418
2503,0.5115,-0.4306,-0.0064,-0.8161
2504,0.1297,-0.4306,-0.0193,-0.8161
2505,-0.0781,-0.4177,-0.0321,-0.8161
2506,-0.095,-0.4177,-0.0193,-0.8033
2507,-0.0291,-0.4306,-0.0193,-0.8161
2508,-0.0534,-0.3792,-0.0321,-0.8161
2509,-0.1067,-0.4049,-0.0321,-0.7904
2510,-0.2595,-0.4177,-0.0064,-0.8033
2511,-0.2806,-0.4177,-0.0193,-0.8161
2512,-0.4557,-0.4306,-0.0193,-0.7904
2513,-0.4945,-0.4306,-0.0193,-0.8033
2514,-0.4266,-0.4306,-0.0193,-0.7776
2515,-0.2064,-0.4434,-0.0193,-0.8161
2516,0.2222,-0.4563,-0.0193,-0.7776
2517,0.5095,-0.4434,-0.0321,-0.7904
2518,0.6879,-0.4563,-0.0064,-0.7904
2519,0.8217,-0.4563,-0.0064,-0.7776
2520,0.7907,-0.4563,-0.0064,-0.7776
2521,0.5699,-0.4691,-0.0064,-0.7904
2522,0.2111,-0.482,0.0064,-0.7904
2523,-0.1207,-0.4306,0.0064,-0.7776
2524,-0.4795,-0.4563,0.0193,-0.7776
2525,-0.4814,-0.4948,0.0193,-0.7647
2526,-0.2441,-0.4948,0.0321,-0.8033
2527,-0.1468,-0.4691,0.0321,-0.8033
2528,-0.1734,-0.4948,0.0321,-0.7904
2529,-0.4113,-0.5077,0.045,-0.8033
2530,-0.7415,-0.4948,0.0578,-0.8161
2531,-0.7111,-0.5077,0.0707,-0.8418
2532,-0.5528,-0.5077,0.0707,-0.8547
2533,0.0494,-0.5205,0.0707,-0.8676
2534,0.661,-0.5334,0.0835,-0.8804
2535,1.0623,-0.5205,0.0835,-0.8676
2536,1.0004,-0.5205,0.0964,-0.8804
2537,0.7109,-0.5334,0.1092,-0.8676
2538,0.4641,-0.5205,0.1092,-0.8804
2539,0.2797,-0.5205,0.1092,-0.8804
2540,0.0966,-0.5591,0.1221,-0.9061
2541,-0.0053,-0.5462,0.1478,-0.8933
2542,-0.1134,-0.5462,0.135,-0.919
2543,-0.1994,-0.5462,0.1478,-0.919
2544,-0.2295,-0.5462,0.1478,-0.919
2545,-0.2657,-0.5591,0.1478,-0.9447
2546,-0.307,-0.5719,0.1478,-0.9447
2547,-0.3577,-0.5719,0.1735,-0.9318
2548,-0.3804,-0.5848,0.1735,-0.9318
2549,-0.3375,-0.5976,0.1864,-0.9575
2550,-0.3214,-0.5976,0.1864,-0.9575
2551,-0.3166,-0.6105,0.1992,-0.9447
2552,-0.2573,-0.6362,0.1992,-0.9575
2553,-0.1713,-0.6105,0.1992,-0.9832
2554,-0.0981,-0.6234,0.2121,-0.9704
2555,0.0514,-0.6105,0.2121,-0.9704
2556,0.2632,-0.6362,0.2121,-0.9447
2557,0.3125,-0.6619,0.2249,-0.9575
2558,0.3163,-0.6491,0.2249,-0.9447
2559,0.0787,-0.6619,0.2378,-0.9575
2560,-0.2369,-0.6748,0.2506,-0.9447
2561,-0.3046,-0.6876,0.2378,-0.9318
2562,-0.3265,-0.6876,0.2378,-0.9447
2563,-0.2969,-0.6619,0.2378,-0.9318
2564,-0.2183,-0.6748,0.2249,-0.9447
2565,-0.307,-0.6748,0.2506,-0.9061
2566,-0.3231,-0.6748,0.2378,-0.919
2567,-0.1367,-0.7005,0.2378,-0.8933
2568,-0.0001,-0.7005,0.2506,-0.8933
2569,-0.024,-0.7133,0.2506,-0.9061
2570,0.1291,-0.7005,0.2506,-0.9061
2571,0.3716,-0.6876,0.2506,-0.9061
2572,0.4841,-0.7005,0.2378,-0.8804
2573,0.5531,-0.7133,0.2378,-0.8933
2574,0.749,-0.7133,0.2249,-0.8547
2575,0.8261,-0.7262,0.2249,-0.8804
2576,0.5518,-0.7133,0.2121,-0.8547
2577,0.3016,-0.7262,0.2121,-0.8418
2578,0.0467,-0.7005,0.1992,-0.8161
2579,-0.0592,-0.7262,0.1864,-0.8161
2580,-0.1419,-0.7262,0.1864,-0.8033
2581,-0.2397,-0.7262,0.1735,-0.8161
2582,-0.4046,-0.7262,0.1735,-0.829
2583,-0.573,-0.7262,0.1735,-0.829
2584,-0.6275,-0.739,0.1864,-0.8161
2585,-0.3422,-0.7262,0.1864,-0.829
2586,-0.0727,-0.739,0.1864,-0.8547
2587,0.1742,-0.739,0.1735,-0.8804
2588,0.2744,-0.739,0.1864,-0.8933
2589,0.1433,-0.7647,0.1735,-0.8933
2590,0.094,-0.7776,0.1864,-0.8804
2591,-0.0643,-0.7776,0.1864,-0.8933
2592,-0.2011,-0.7776,0.1992,-0.8804
2593,-0.0239,-0.7904,0.1992,-0.9318
2594,0.1803,-0.7776,0.1864,-0.9447
2595,0.2126,-0.7904,0.1864,-0.9575
2596,0.1605,-0.8033,0.1992,-0.919
2597,0.0752,-0.8161,0.1864,-0.9575
2598,-0.1326,-0.8161,0.2121,-0.9961
2599,-0.217,-0.829,0.1992,-0.9704
2600,-0.3174,-0.8161,0.1992,-0.9575
2601,-0.3621,-0.829,0.1864,-0.9575
2602,-0.2881,-0.829,0.1864,-0.9704
2603,-0.3056,-0.8161,0.1864,-0.9961
2604,-0.2821,-0.8161,0.1992,-1.0089
2605,-0.0713,-0.8161,0.1864,-0.9832
2606,0.2083,-0.8161,0.1735,-0.9575
2607,0.4125,-0.8033,0.1864,-0.9704
2608,0.4806,-0.7904,0.1735,-0.9575
2609,0.2479,-0.7904,0.1607,-0.9575
2610,-0.019,-0.7904,0.1607,-0.9318
2611,-0.2038,-0.7904,0.1607,-0.9447
2612,-0.2042,-0.7776,0.1478,-0.919
2613,-0.1606,-0.7647,0.1607,-0.919
2614,-0.0144,-0.7647,0.1478,-0.919
2615,0.0024,-0.7519,0.135,-0.8933
2616,-0.1367,-0.7262,0.135,-0.8933
2617,-0.0248,-0.7133,0.1478,-0.8804
2618,0.2489,-0.7262,0.1221,-0.8418
2619,0.362,-0.7133,0.1221,-0.8547
2620,0.376,-0.6876,0.1092,-0.8804
2621,0.3304,-0.6748,0.1092,-0.8418
2622,0.2324,-0.6748,0.1092,-0.8161
2623,0.1287,-0.6619,0.0964,-0.7904
2624,0.0201,-0.6876,0.0964,-0.7904
2625,-0.0481,-0.6491,0.1092,-0.7904
2626,-0.1022,-0.6362,0.0964,-0.7776
2627,-0.1712,-0.6234,0.0835,-0.7519
2628,-0.2662,-0.6105,0.0835,-0.7519
2629,-0.3148,-0.5848,0.0964,-0.7647
2630,-0.3334,-0.5719,0.0964,-0.7519
2631,-0.3711,-0.5848,0.0835,-0.7519
2632,-0.4423,-0.5848,0.1092,-0.7647
2633,-0.2478,-0.5848,0.0964,-0.7647
2634,-0.0532,-0.5719,0.1092,-0.7647
2635,0.1429,-0.5591,0.1092,-0.739
2636,0.3553,-0.5462,0.0964,-0.7519
2637,0.3716,-0.5462,0.0964,-0.739
2638,0.2292,-0.5205,0.0835,-0.739
2639,0.1039,-0.5334,0.0964,-0.7519
2640,0.0078,-0.5334,0.0964,-0.7519
2641,-0.0032,-0.5462,0.0964,-0.7262
2642,0.0078,-0.5334,0.0964,-0.7519
2643,0.0212,-0.5205,0.1092,-0.7776
2644,-0.0062,-0.5077,0.1092,-0.7647
2645,-0.0393,-0.5077,0.1092,-0.7647
2646,-0.0539,-0.5205,0.1221,-0.7776
2647,-0.0848,-0.5077,0.1221,-0.7647
2648,-0.1906,-0.482,0.135,-0.8033
2649,-0.333,-0.5077,0.1607,-0.7776
2650,-0.3017,-0.4691,0.1478,-0.8161
2651,-0.2484,-0.4563,0.135,-0.7904
2652,-0.1528,-0.4434,0.135,-0.7776
2653,-0.0159,-0.302,0.1221,-0.8161
2654,0.1269,-0.4049,0.2121,-0.7776
2655,0.2105,-0.5719,0.2635,-0.7904
2656,0.2458,-0.5462,0.2635,-0.8804
2657,0.225,-0.5462,0.2378,-0.8547
2658,0.1638,-0.4948,0.2249,-0.8547
2659,0.102,-0.5077,0.1735,-0.8933
2660,-0.0261,-0.482,0.1735,-0.8547
2661,-0.2623,-0.482,0.1864,-0.8804
2662,-0.4171,-0.4563,0.1735,-0.8804
2663,-0.7648,-0.4434,0.1992,-0.8676
2664,-0.9465,-0.4691,0.1992,-0.9061
2665,-0.6894,-0.4691,0.2249,-0.8804
2666,-0.1997,-0.4434,0.2378,-0.9318
2667,0.5,-0.4948,0.2249,-0.9318
2668,1.0438,-0.4948,0.2635,-0.9575
2669,1.0643,-0.5334,0.2635,-0.9447
2670,0.8069,-0.5462,0.2635,-0.9704
2671,0.3947,-0.5334,0.2635,-0.9575
2672,0.0603,-0.5205,0.2506,-0.9318
2673,-0.0551,-0.5205,0.2763,-0.9318
2674,-0.0673,-0.5719,0.2892,-0.919
2675,-0.0309,-0.6234,0.2506,-0.9318
2676,-0.0528,-0.6234,0.3149,-0.9575
2677,-0.1529,-0.919,0.3663,-0.919
2678,-0.2443,-0.7647,0.302,-1.0732
2679,-0.3984,-0.7904,0.2635,-1.0089
2680,-0.5389,-0.5719,0.2506,-1.0346
2681,-0.4691,-0.3792,0.2121,-0.9318
2682,-0.2565,-0.5591,0.2378,-0.919
2683,0.0073,-0.4948,0.302,-0.9961
2684,0.2498,-0.6362,0.2763,-0.9832
2685,0.3858,-0.6619,0.3406,-0.9961
2686,0.3144,-0.7005,0.3149,-0.9832
2687,0.1845,-0.6876,0.302,-0.9961
2688,0.1296,-0.7005,0.2763,-0.9832
2689,0.0991,-0.7005,0.2635,-0.9961
2690,0.101,-0.6491,0.2635,-0.9704
2691,0.0818,-0.7262,0.2763,-0.9575
2692,0.0341,-0.7776,0.2378,-0.8933
2693,-0.01,-0.5976,0.2121,-0.8933
2694,-0.0552,-0.7005,0.2763,-0.919
2695,-0.0605,-0.7647,0.3277,-0.8804
2696,-0.0434,-0.7904,0.302,-0.8804
2697,-0.0332,-0.7647,0.2635,-0.8933
2698,-0.0394,-0.7519,0.2635,-0.9061
2699,-0.0323,-0.7776,0.2378,-0.8804
2700,-0.028,-0.8033,0.2378,-0.8547
2701,-0.0222,-0.8033,0.2249,-0.8933
2702,-0.0335,-0.8161,0.1992,-0.8804
2703,-0.035,-0.8033,0.1864,-0.8033
2704,-0.0513,-0.7904,0.1864,-0.8033
2705,-0.095,-0.7904,0.1607,-0.8161
2706,-0.2137,-0.8033,0.1864,-0.7904
2707,-0.3337,-0.8161,0.1864,-0.739
2708,-0.5764,-0.7904,0.1735,-0.7519
2709,-0.4683,-0.7519,0.1735,-0.7262
2710,-0.1559,-0.8161,0.1864,-0.7262
2711,0.1064,-0.829,0.1992,-0.6876
2712,0.2468,-0.829,0.1864,-0.7005
2713,0.4239,-0.8418,0.1607,-0.7262
2714,0.275,-0.8418,0.1735,-0.7262
2715,0.1258,-0.8418,0.1478,-0.739
2716,0.1396,-0.8418,0.1607,-0.7262
2717,0.1398,-0.8418,0.1478,-0.739
2718,0.183,-0.8547,0.1478,-0.7519
2719,0.1579,-0.8547,0.1478,-0.7776
2720,0.0779,-0.829,0.1607,-0.7519
2721,0.0697,-0.8161,0.135,-0.7519
2722,0.0568,-0.8161,0.1221,-0.7647
2723,-0.0836,-0.7904,0.135,-0.7519
2724,-0.2591,-0.7776,0.1221,-0.7647
2725,-0.4089,-0.7904,0.135,-0.7647
2726,-0.3747,-0.7904,0.135,-0.7647
2727,-0.1295,-0.7904,0.1478,-0.7647
2728,0.042,-0.7904,0.1478,-0.7647
2729,0.1214,-0.7647,0.135,-0.7647
2730,0.2364,-0.7647,0.135,-0.7262
2731,0.1643,-0.7519,0.1607,-0.739
2732,0.0936,-0.7647,0.1735,-0.7776
2733,0.088,-0.7647,0.1864,-0.7647
2734,0.0415,-0.7647,0.1735,-0.8161
2735,0.0866,-0.739,0.1864,-0.7776
2736,0.125,-0.7519,0.1864,-0.8033
2737,0.1026,-0.7262,0.1992,-0.7904
2738,0.0012,-0.6876,0.2121,-0.7776
2739,-0.0587,-0.7133,0.2249,-0.7904
2740,-0.1118,-0.7133,0.2378,-0.7647
2741,-0.1145,-0.7262,0.2506,-0.7519
2742,-0.094,-0.7005,0.2506,-0.7904
2743,-0.0702,-0.7005,0.2506,-0.8033
2744,-0.0457,-0.7005,0.2506,-0.8033
2745,-0.0411,-0.6748,0.2635,-0.7647
2746,-0.0493,-0.6619,0.2763,-0.739
2747,-0.0459,-0.6619,0.2892,-0.739
2748,-0.0356,-0.6619,0.2763,-0.7647
2749,-0.0356,-0.6619,0.2763,-0.7519
2750,-0.04,-0.6619,0.302,-0.739
2751,-0.0247,-0.6619,0.2892,-0.7262
2752,-0.0209,-0.6619,0.302,-0.739
2753,-0.006,-0.6491,0.302,-0.7262
2754,-0.0147,-0.6362,0.302,-0.7133
2755,-0.0771,-0.6491,0.2763,-0.7005
2756,-0.1365,-0.6362,0.2892,-0.6619
2757,-0.2399,-0.6234,0.2892,-0.6491
2758,-0.4444,-0.5976,0.2763,-0.6619
2759,-0.3912,-0.6105,0.2892,-0.6491
2760,-0.1967,-0.5976,0.2763,-0.6491
2761,-0.166,-0.5719,0.2763,-0.6234
2762,0.1211,-0.5848,0.2635,-0.6362
2763,0.4301,-0.5591,0.2635,-0.6362
2764,0.5579,-0.5848,0.2378,-0.6105
2765,0.4725,-0.5719,0.2249,-0.5848
2766,0.3727,-0.5719,0.2121,-0.6105
2767,0.2577,-0.5591,0.2249,-0.5848
2768,0.0497,-0.5462,0.2121,-0.6105
2769,-0.166,-0.5719,0.2121,-0.5976
2770,-0.243,-0.5462,0.1992,-0.5719
2771,-0.2125,-0.5591,0.1864,-0.5591
2772,-0.0496,-0.5462,0.1864,-0.5591
2773,0.056,-0.5462,0.1864,-0.5462
2774,0.0837,-0.5591,0.1735,-0.5719
2775,0.1086,-0.5462,0.1607,-0.5719
2776,0.1176,-0.5334,0.1735,-0.5591
2777,0.0678,-0.5334,0.1607,-0.5591
2778,0.0292,-0.5205,0.1735,-0.5591
2779,-0.0116,-0.5334,0.1735,-0.5719
2780,-0.0981,-0.5462,0.1864,-0.5334
2781,-0.1378,-0.5334,0.1864,-0.5591
2782,-0.0911,-0.5462,0.1992,-0.5591
2783,-0.1135,-0.5462,0.1864,-0.5334
2784,-0.1081,-0.5334,0.2121,-0.5591
2785,-0.0675,-0.5334,0.1992,-0.4948
2786,-0.0196,-0.5591,0.2121,-0.5462
2787,0.0237,-0.5334,0.2378,-0.5205
2788,0.0413,-0.5591,0.2249,-0.5205
2789,0.0787,-0.5462,0.2378,-0.5334
2790,-0.016,-0.5591,0.2249,-0.5334
2791,-0.0943,-0.5591,0.2249,-0.5334
2792,-0.0668,-0.5462,0.2378,-0.5462
2793,-0.019,-0.5334,0.2249,-0.5334
2794,-0.027,-0.5719,0.2378,-0.5334
2795,-0.0265,-0.5848,0.2249,-0.482
2796,0.0157,-0.5848,0.2249,-0.5591
2797,0.0445,-0.5976,0.2506,-0.5591
2798,0.0372,-0.5848,0.2378,-0.5462
2799,0.0202,-0.5976,0.2506,-0.5462
2800,0.0091,-0.6105,0.2506,-0.5462
2801,-0.0102,-0.6105,0.2506,-0.5591
2802,0.0127,-0.6234,0.2763,-0.5462
2803,0.025,-0.6234,0.2635,-0.5591
2804,0.0228,-0.6234,0.2635,-0.5462
2805,0.0081,-0.6234,0.2635,-0.5719
2806,0.003,-0.6491,0.2635,-0.5591
2807,0.0094,-0.6619,0.2763,-0.5462
2808,-0.0259,-0.6491,0.2763,-0.5334
2809,-0.0474,-0.6619,0.2763,-0.5462
2810,-0.0528,-0.6876,0.2892,-0.5462
2811,-0.0369,-0.7005,0.2763,-0.5462
2812,-0.0224,-0.7262,0.2892,-0.5462
2813,-0.0158,-0.7262,0.2635,-0.5334
2814,-0.0127,-0.7262,0.2635,-0.5462
2815,-0.0185,-0.7519,0.2506,-0.5334
2816,-0.0151,-0.7519,0.2635,-0.5334
2817,-0.0375,-0.7647,0.2635,-0.5077
2818,-0.0328,-0.7647,0.2763,-0.5077
2819,-0.0156,-0.7776,0.2763,-0.5077
2820,-0.0016,-0.7904,0.2506,-0.5077
2821,0.0087,-0.8033,0.2506,-0.4948
2822,0.0111,-0.8161,0.2378,-0.482
2823,0.0075,-0.8161,0.2378,-0.5077
2824,0.0006,-0.829,0.2506,-0.482
2825,-0.0338,-0.8547,0.2378,-0.4691
2826,-0.0353,-0.8547,0.2378,-0.4306
2827,-0.014,-0.8676,0.2249,-0.4306
2828,-0.0144,-0.8547,0.2249,-0.4434
2829,-0.0109,-0.8676,0.1992,-0.4177
2830,-0.0146,-0.8804,0.1992,-0.4306
2831,-0.0035,-0.8804,0.1992,-0.4049
2832,0.0097,-0.8933,0.1992,-0.4177
2833,0.0111,-0.9061,0.1992,-0.392
2834,0.0182,-0.9061,0.1864,-0.392
2835,0.0129,-0.919,0.1735,-0.3663
2836,0.0019,-0.919,0.1735,-0.3534
2837,-0.0149,-0.919,0.1735,-0.3406
2838,-0.0264,-0.8933,0.1607,-0.3534
2839,-0.0158,-0.919,0.1607,-0.3277
2840,-0.0067,-0.9318,0.1735,-0.3277
2841,-0.0031,-0.9575,0.1607,-0.3149
2842,-0.004,-0.9447,0.1478,-0.3149
2843,-0.0047,-0.9575,0.1607,-0.3149
2844,-0.0056,-0.9318,0.1735,-0.2892
2845,-0.0062,-0.9318,0.1607,-0.302
2846,0.0023,-0.9447,0.1607,-0.302
2847,0.0182,-0.9447,0.1607,-0.3149
2848,-0.0113,-0.9447,0.1735,-0.2892
2849,-0.0133,-0.9447,0.1735,-0.2892
2850,-0.0086,-0.9575,0.1735,-0.2763
2851,-0.0152,-0.9575,0.1864,-0.2763
2852,-0.0195,-0.9447,0.1992,-0.2763
2853,-0.0298,-0.9575,0.1735,-0.2635
2854,-0.0355,-0.9447,0.1992,-0.2763
2855,-0.0138,-0.9575,0.1992,-0.2892
2856,-0.0031,-0.9575,0.2121,-0.2763
2857,-0.0027,-0.9575,0.2121,-0.2635
2858,0.0191,-0.9575,0.2121,-0.2763
2859,0.0189,-0.9318,0.2249,-0.2763
2860,0.0152,-0.9318,0.2121,-0.2506
2861,-0.0294,-0.9447,0.2249,-0.2506
2862,-0.0431,-0.9318,0.2378,-0.2763
2863,-0.0241,-0.8933,0.2378,-0.2892
2864,-0.0142,-0.9061,0.2506,-0.2506
2865,-0.0001,-0.919,0.2635,-0.2763
2866,-0.0083,-0.9061,0.2635,-0.2763
2867,-0.0086,-0.8933,0.2635,-0.2635
2868,-0.0035,-0.8933,0.2635,-0.302
2869,0.0024,-0.8933,0.2635,-0.2763
2870,0.0064,-0.8933,0.2763,-0.2892
2871,0.0185,-0.8933,0.2892,-0.2763
2872,-0.0122,-0.8804,0.2763,-0.2892
2873,-0.0625,-0.8804,0.2892,-0.2892
2874,-0.0466,-0.8676,0.2892,-0.2892
2875,-0.0229,-0.8676,0.2892,-0.2892
2876,-0.0032,-0.8547,0.2892,-0.302
2877,0.0069,-0.8547,0.2763,-0.302
2878,0.0042,-0.829,0.2892,-0.302
2879,-0.002,-0.8418,0.2892,-0.2892
2880,0.0075,-0.8418,0.302,-0.302
2881,0.0157,-0.8547,0.302,-0.2635
2882,0.0134,-0.829,0.302,-0.302
2883,0.0167,-0.829,0.302,-0.2892
2884,0.0133,-0.829,0.302,-0.3149
2885,-0.0012,-0.829,0.2892,-0.302
2886,-0.0021,-0.829,0.302,-0.302
2887,0.0086,-0.829,0.2892,-0.2892
2888,0.0115,-0.829,0.2892,-0.3149
2889,0.0023,-0.8161,0.2892,-0.2892
2890,0.016,-0.8161,0.2892,-0.3149
2891,0.0142,-0.7904,0.2892,-0.302
2892,0.0294,-0.8161,0.2763,-0.3149
2893,0.0248,-0.7904,0.2763,-0.3149
2894,0.0137,-0.7776,0.302,-0.3534
2895,-0.012,-0.7904,0.302,-0.302
2896,-0.0323,-0.7776,0.3149,-0.3406
2897,-0.0245,-0.7647,0.302,-0.3406
2898,0.0147,-0.7647,0.302,-0.3406
2899,0.0297,-0.7776,0.2892,-0.3406
2900,0.0362,-0.7519,0.2763,-0.3406
2901,0.0302,-0.7519,0.302,-0.3406
2902,0.0065,-0.7647,0.2892,-0.3534
2903,-0.0045,-0.739,0.2892,-0.3663
2904,0.0124,-0.739,0.2892,-0.392
2905,0.0288,-0.739,0.2892,-0.3663
2906,0.0301,-0.7262,0.2892,-0.392
2907,0.0003,-0.7133,0.2892,-0.392
2908,-0.0211,-0.7133,0.2763,-0.4306
2909,-0.0217,-0.7133,0.2763,-0.4306
2910,0.0063,-0.7262,0.302,-0.392
2911,0.0056,-0.7005,0.302,-0.4177
2912,-0.0094,-0.7133,0.302,-0.4177
2913,-0.0073,-0.7005,0.3149,-0.4434
2914,-0.0006,-0.7005,0.302,-0.4434
2915,0.0188,-0.7005,0.302,-0.4434
2916,0.0145,-0.7005,0.2892,-0.4563
2917,0.0316,-0.7133,0.2892,-0.4434
2918,0.0054,-0.7262,0.2892,-0.4563
2919,-0.0228,-0.7005,0.2892,-0.4563
2920,0.0075,-0.7133,0.2892,-0.4691
2921,0.0056,-0.7133,0.2763,-0.482
2922,-0.0019,-0.7133,0.2763,-0.482
2923,0.0148,-0.7133,0.2763,-0.5077
2924,0.0181,-0.7133,0.2635,-0.482
2925,0.0246,-0.7133,0.2635,-0.4948
2926,0.0158,-0.7262,0.2635,-0.5334
2927,0.0126,-0.7262,0.2635,-0.5205
2928,0.0014,-0.7262,0.2635,-0.5462
2929,-0.0126,-0.7133,0.2506,-0.5462
2930,-0.0141,-0.739,0.2378,-0.5462
2931,-0.0056,-0.7262,0.2378,-0.5334
2932,0.0016,-0.739,0.2378,-0.5591
2933,-0.0004,-0.7133,0.2249,-0.5591
2934,0.0146,-0.7262,0.2249,-0.5462
2935,0.0345,-0.739,0.2378,-0.5591
2936,0.0488,-0.7519,0.2249,-0.5719
