製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,2,,,,,
計測開始時刻 ,2018/2/27 11:49,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,EMG絶対値
406,-0.0018,0.2635,0.8547,-0.5077,,0.0018
407,0.0108,0.2506,0.8547,-0.4691,,0.0108
408,0.0167,0.2635,0.8676,-0.482,,0.0167
409,0.0104,0.2506,0.8676,-0.482,,0.0104
410,0.0442,0.2506,0.8547,-0.482,,0.0442
411,0.036,0.2506,0.8547,-0.4948,,0.036
412,0.0272,0.2635,0.8676,-0.4691,,0.0272
413,0.076,0.2506,0.8547,-0.482,,0.076
414,0.0571,0.2635,0.8547,-0.4691,,0.0571
415,0.1124,0.2506,0.8547,-0.4691,,0.1124
416,0.2386,0.2635,0.8547,-0.4434,,0.2386
417,0.2031,0.2506,0.8676,-0.4691,,0.2031
418,0.218,0.2635,0.8676,-0.482,,0.218
419,0.2059,0.2506,0.8547,-0.482,,0.2059
420,0.1603,0.2506,0.8547,-0.482,,0.1603
421,0.0902,0.2635,0.8418,-0.4948,,0.0902
422,0.032,0.2635,0.8547,-0.482,,0.032
423,0.0247,0.2506,0.8418,-0.482,,0.0247
424,0.0195,0.2378,0.8547,-0.5077,,0.0195
425,-0.0018,0.2506,0.8418,-0.4691,,0.0018
426,0.0145,0.2506,0.8418,-0.4948,,0.0145
427,-0.0094,0.2635,0.8418,-0.482,,0.0094
428,0.0006,0.2506,0.8418,-0.482,,0.0006
429,0.0078,0.2635,0.8418,-0.4948,,0.0078
430,0.0103,0.2378,0.829,-0.5077,,0.0103
431,0.0138,0.2378,0.8418,-0.482,,0.0138
432,-0.0039,0.2506,0.8547,-0.4691,,0.0039
433,0.0302,0.2506,0.8547,-0.4691,,0.0302
434,0.0159,0.2635,0.8418,-0.4691,,0.0159
435,-0.0064,0.2506,0.8418,-0.4691,,0.0064
436,-0.0004,0.2378,0.8418,-0.4948,,0.0004
437,0.028,0.2506,0.8418,-0.482,,0.028
438,0.025,0.2635,0.8547,-0.482,,0.025
439,0.0566,0.2635,0.8418,-0.4691,,0.0566
440,0.0658,0.2378,0.8418,-0.482,,0.0658
441,0.079,0.2506,0.8418,-0.482,,0.079
442,0.0812,0.2506,0.8418,-0.4563,,0.0812
443,0.0664,0.2635,0.8547,-0.4691,,0.0664
444,0.0697,0.2506,0.8418,-0.4948,,0.0697
445,0.0872,0.2506,0.829,-0.4563,,0.0872
446,0.1009,0.2506,0.8547,-0.482,,0.1009
